generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
SPPN_utilitypv_class1_moderate_6,SPPN_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate,SPPN,Solar,2030,0.0002022817248518508,0.0,0.0,0.00011308307840493783,7.195756625248307,1.9543017609941356,45.234231579466,0.20476060320607234,,
SPPN_utilitypv_class1_moderate_6,SPPN_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate,SPPN,Solar,2040,0.0002328010287669542,0.0,0.0,0.00013375976906060232,8.259275723869271,2.257642782032326,45.17556714248704,0.1992263413527809,,
SPPN_utilitypv_class1_moderate_6,SPPN_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate,SPPN,Solar,2050,0.0011380243168312208,0.0,0.0,0.0006649335324961708,33.35087308736504,9.528336501516476,37.67864091716143,0.19591183918277616,,
SPPN_utilitypv_class1_moderate_7,SPPN_utilitypv_class1_moderate_7,UtilityPV_Class1_Moderate,SPPN,Solar,2030,1510.42561937686,0.0,0.0,802.1449978008117,47488439.52050807,13862669.851993628,40.61842475752806,0.21554295793001266,,
SPPN_utilitypv_class1_moderate_7,SPPN_utilitypv_class1_moderate_7,UtilityPV_Class1_Moderate,SPPN,Solar,2040,1618.2068820061431,0.0,0.0,802.1449995252103,47488439.6018494,13862669.877286794,37.913019751267676,0.23092371624654542,,
SPPN_utilitypv_class1_moderate_7,SPPN_utilitypv_class1_moderate_7,UtilityPV_Class1_Moderate,SPPN,Solar,2050,1568.5786627792481,0.0,0.0,802.1449995088395,47488439.60260748,13862669.877012048,39.1125487904547,0.2238415978013608,,
SPPN_utilitypv_class1_moderate_8,SPPN_utilitypv_class1_moderate_8,UtilityPV_Class1_Moderate,SPPN,Solar,2030,0.00016089170888958056,0.0,0.0,8.977715069872045e-05,5.7741755350278074,1.5515287183752868,45.53189411662413,0.2051423004150641,,
SPPN_utilitypv_class1_moderate_8,SPPN_utilitypv_class1_moderate_8,UtilityPV_Class1_Moderate,SPPN,Solar,2040,0.00017996062036379758,0.0,0.0,0.0001033372326046209,6.481048981240169,1.7504622091800182,45.74062466432855,0.19934623119794248,,
SPPN_utilitypv_class1_moderate_8,SPPN_utilitypv_class1_moderate_8,UtilityPV_Class1_Moderate,SPPN,Solar,2050,0.0006101821261580188,0.0,0.0,0.0003546702011230418,18.52599190239105,5.1906839816299195,38.868191753422586,0.19693465895736367,,
SPPN_utilitypv_class1_moderate_9,SPPN_utilitypv_class1_moderate_9,UtilityPV_Class1_Moderate,SPPN,Solar,2030,0.0004027124010465232,0.0,0.0,0.00024017616784384027,14.370429162905172,4.1507245326772475,45.99101901866382,0.1919342442223404,,
