generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
BASN_landbasedwind_class3_moderate_3,BASN_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate,BASN,Wind,2030,17129.617141283336,0.0,0.0,4920.74999930486,506940167.94558054,198635915.22193927,41.19041758773709,0.3984774319414922,,
BASN_landbasedwind_class3_moderate_3,BASN_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate,BASN,Wind,2040,14925.46173491953,0.0,0.0,4920.749999808141,506940167.99059576,198635915.24072635,47.273316950762066,0.34720330367044466,,
BASN_landbasedwind_class3_moderate_3,BASN_landbasedwind_class3_moderate_3,LandbasedWind_Class3_Moderate,BASN,Wind,2050,14859.000183303797,0.0,0.0,4920.7499998311205,506940167.9937578,198635915.24146363,47.484761728991465,0.3456572429373183,,
BASN_landbasedwind_class3_moderate_4,BASN_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate,BASN,Wind,2030,9746.566748535837,0.0,0.0,3282.625998367302,292699401.92472595,132509763.6760929,43.62655862021314,0.33987375617258897,,
BASN_landbasedwind_class3_moderate_4,BASN_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate,BASN,Wind,2040,8007.873997683173,0.0,0.0,3282.6259994331394,292699402.00494957,132509763.7158865,53.098883154737074,0.2792435822670116,,
BASN_landbasedwind_class3_moderate_4,BASN_landbasedwind_class3_moderate_4,LandbasedWind_Class3_Moderate,BASN,Wind,2050,7970.530230755931,0.0,0.0,3282.625999522579,292699402.0123194,132509763.71890399,53.34766363352669,0.27794136306179346,,
BASN_landbasedwind_class3_moderate_5,BASN_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.00013110462909672951,0.0,0.0,5.1765183242882e-05,5.307370336601233,2.0896051519654177,56.42039903189942,0.2899129700536292,,
BASN_landbasedwind_class3_moderate_5,BASN_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.0006639037237890598,0.0,0.0,0.0002931909038055906,26.636116158186468,11.105158992846317,56.847512370670486,0.2592041717268829,,
BASN_landbasedwind_class3_moderate_5,BASN_landbasedwind_class3_moderate_5,LandbasedWind_Class3_Moderate,BASN,Wind,2050,8614.704290031908,0.0,0.0,3376.206418624507,278216818.3575267,116215778.35479203,45.785970525850495,0.2920779406067118,,
BASN_landbasedwind_class3_moderate_6,BASN_landbasedwind_class3_moderate_6,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.00033441478402425237,0.0,0.0,0.00011817068624368486,13.510093344927267,4.770196091598827,54.66352060320507,0.3239388870935193,,
BASN_landbasedwind_class3_moderate_6,BASN_landbasedwind_class3_moderate_6,LandbasedWind_Class3_Moderate,BASN,Wind,2040,17801.43129812528,0.0,0.0,6090.862997784853,609974430.8481519,227451097.28362182,47.042595289512775,0.3345518734139951,,
BASN_landbasedwind_class3_moderate_6,BASN_landbasedwind_class3_moderate_6,LandbasedWind_Class3_Moderate,BASN,Wind,2050,17735.712960160425,0.0,0.0,6090.862999165647,609974430.9792662,227451097.33111447,47.21690806518364,0.3333167932644997,,
BASN_landbasedwind_class3_moderate_7,BASN_landbasedwind_class3_moderate_7,LandbasedWind_Class3_Moderate,BASN,Wind,2030,3765.994866018417,0.0,0.0,936.6299996603726,122591185.67614606,37808943.19629026,42.59170141727217,0.46025555028668413,,
BASN_landbasedwind_class3_moderate_7,BASN_landbasedwind_class3_moderate_7,LandbasedWind_Class3_Moderate,BASN,Wind,2040,3679.3030097082665,0.0,0.0,936.6299997082618,122591185.68214123,37808943.19807152,43.59524846335799,0.4496606319350906,,
BASN_landbasedwind_class3_moderate_7,BASN_landbasedwind_class3_moderate_7,LandbasedWind_Class3_Moderate,BASN,Wind,2050,3679.5701188461967,0.0,0.0,936.6299997053744,122591185.68429944,37808943.19788875,43.59208377648335,0.4496932762888013,,
BASN_landbasedwind_class3_moderate_8,BASN_landbasedwind_class3_moderate_8,LandbasedWind_Class3_Moderate,BASN,Wind,2030,7.73223098833965e-05,0.0,0.0,3.335972503171914e-05,3.34023486370094,1.3466320203554065,60.61467758948523,0.26531984307563494,,
BASN_landbasedwind_class3_moderate_8,BASN_landbasedwind_class3_moderate_8,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.0001777409745984824,0.0,0.0,8.80841424084189e-05,8.043609778810016,3.3901991185469766,64.32849219593858,0.23098150218163394,,
BASN_landbasedwind_class3_moderate_8,BASN_landbasedwind_class3_moderate_8,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0005640647075019906,0.0,0.0,0.00028014974103615344,23.41039632785978,10.001437493213139,59.23404420928961,0.2304761957512662,,
BASN_landbasedwind_class3_moderate_9,BASN_landbasedwind_class3_moderate_9,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.0008062930880291655,0.0,0.0,0.0002463510265773563,32.766747621345715,9.944451889848143,52.97230020363128,0.3746501709292093,,
BASN_landbasedwind_class3_moderate_9,BASN_landbasedwind_class3_moderate_9,LandbasedWind_Class3_Moderate,BASN,Wind,2040,2206.9650410148733,0.0,0.0,621.6409993609626,73865441.84355368,23213940.58409549,43.987730038083065,0.406390155133191,,
BASN_landbasedwind_class3_moderate_9,BASN_landbasedwind_class3_moderate_9,LandbasedWind_Class3_Moderate,BASN,Wind,2050,2214.423752211337,0.0,0.0,621.6409993923772,73865441.84959358,23213940.58510039,43.83956879876758,0.4077636008826321,,
