2030,Geothermal,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2030,Hydroelectric Pumped Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2030,Natural Gas Fired Combined Cycle,36650.12194207196,1429.5908811865434,12983.405867307381,2853.1249925975485,8110.6927566535815,GenX,full-base-200,2024-08-12
2030,Natural Gas Fired Combustion Turbine,498.40599882683784,9.451086038931603,82.53904718487638,23.017369819957054,66.83911636926048,GenX,full-base-200,2024-08-12
2030,Natural Gas Internal Combustion Engine,2587.9763264374496,65.16385728800097,716.5517999476722,227.9920456863934,0.0,GenX,full-base-200,2024-08-12
2030,Natural Gas Steam Turbine,278.81082358892377,24.76139265349907,16.08805904688837,9.137875375974636,5.568880854906886,GenX,full-base-200,2024-08-12
2030,Nuclear,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2030,Offshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2030,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2030,Petroleum Liquids,15.868799844308215,1.0768132930878527,4.270197995629721,0.7300069850751382,2.586179306479246,GenX,full-base-200,2024-08-12
2030,Small Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2030,Solar Photovoltaic,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2035,Batteries,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2035,Biomass,8505.458055858646,5857.603952059653,1150.293020986191,459.4829952490558,802.8126871033418,GenX,full-base-200,2024-08-12
2035,Conventional Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2035,Conventional Steam Coal,32.516406446403245,45.963682701642504,2.849211559750676,0.611176425175472,0.21237596502210296,GenX,full-base-200,2024-08-12
2035,Geothermal,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2035,Hydroelectric Pumped Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2035,Natural Gas Fired Combined Cycle,21812.49275340467,850.8277485543338,7727.13517414135,1698.050782039867,4827.117008211417,GenX,full-base-200,2024-08-12
2035,Natural Gas Fired Combustion Turbine,391.2761041721802,7.41962202343804,64.79768883320101,18.06990046797598,52.4723801897125,GenX,full-base-200,2024-08-12
2035,Natural Gas Internal Combustion Engine,1160.7785689350237,29.227782432298103,321.3931922074626,102.26070378500299,0.0,GenX,full-base-200,2024-08-12
2035,Natural Gas Steam Turbine,71.85002250982649,6.381052918346023,4.145920125262555,2.3548459955908596,1.4351100492767854,GenX,full-base-200,2024-08-12
2035,Nuclear,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2035,Offshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2035,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2035,Petroleum Liquids,6.950351646772949,0.47163182586643976,1.870297562648817,0.31973465546561813,1.1327167635859576,GenX,full-base-200,2024-08-12
2035,Small Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2035,Solar Photovoltaic,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2040,Batteries,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2040,Biomass,6391.934367957325,4402.046282417761,864.4563815112283,345.3059352636966,603.3215344814232,GenX,full-base-200,2024-08-12
2040,Conventional Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2040,Conventional Steam Coal,115.83424794903657,163.73791573459144,10.14983863039784,2.1772135765086156,0.7565537794385434,GenX,full-base-200,2024-08-12
2040,Geothermal,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2040,Hydroelectric Pumped Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2040,Natural Gas Fired Combined Cycle,18634.35174487042,726.8597734379947,6601.2700356145815,1450.6400488428458,4123.792601861973,GenX,full-base-200,2024-08-12
2040,Natural Gas Fired Combustion Turbine,769.9055361510249,14.599429944945689,127.50101227883763,35.555752727160424,103.2487687653515,GenX,full-base-200,2024-08-12
