,Race,Cluster,Pollutant,Exposure,year
342,Asian,FRCC_naturalgas_ccavgcf_moderate_0,PM2_5,2.192694935317383e-09,2030
343,Asian,FRCC_naturalgas_ccavgcf_moderate_0,SOx,2.108694182935366e-11,2030
344,Asian,FRCC_naturalgas_ccavgcf_moderate_0,VOC,1.6010308360054704e-11,2030
345,Asian,FRCC_naturalgas_ccccsavgcf_conservative_0,NH3,7.818629462730957e-10,2030
346,Asian,FRCC_naturalgas_ccccsavgcf_conservative_0,NOx,1.9586251467413028e-10,2030
347,Asian,FRCC_naturalgas_ccccsavgcf_conservative_0,PM2_5,2.4685056109599347e-09,2030
348,Asian,FRCC_naturalgas_ccccsavgcf_conservative_0,SOx,2.373938737441064e-11,2030
349,Asian,FRCC_naturalgas_ccccsavgcf_conservative_0,VOC,1.802418361457023e-11,2030
350,Asian,FRCC_naturalgas_ctavgcf_moderate_0,NH3,2.7565515244282747e-09,2030
351,Asian,FRCC_naturalgas_ctavgcf_moderate_0,NOx,5.693807882486521e-10,2030
352,Asian,FRCC_naturalgas_ctavgcf_moderate_0,PM2_5,1.6560040504232403e-09,2030
353,Asian,FRCC_naturalgas_ctavgcf_moderate_0,SOx,1.9329554406739238e-11,2030
354,Asian,FRCC_naturalgas_ctavgcf_moderate_0,VOC,2.181200446850514e-11,2030
355,Asian,FRCC_nuclear_1,NH3,0.0,2030
356,Asian,FRCC_nuclear_1,NOx,0.0,2030
357,Asian,FRCC_nuclear_1,PM2_5,0.0,2030
358,Asian,FRCC_nuclear_1,SOx,0.0,2030
359,Asian,FRCC_nuclear_1,VOC,0.0,2030
360,Asian,FRCC_petroleum_liquids_1,NH3,1.4061409703654927e-11,2030
361,Asian,FRCC_petroleum_liquids_1,NOx,2.3035048661366337e-12,2030
362,Asian,FRCC_petroleum_liquids_1,PM2_5,1.1645982551502523e-11,2030
363,Asian,FRCC_petroleum_liquids_1,SOx,1.5948173405022691e-12,2030
364,Asian,FRCC_petroleum_liquids_1,VOC,3.6073582558247855e-14,2030
365,Asian,FRCC_solar_photovoltaic_1,NH3,0.0,2030
366,Asian,FRCC_solar_photovoltaic_1,NOx,0.0,2030
367,Asian,FRCC_solar_photovoltaic_1,PM2_5,0.0,2030
368,Asian,FRCC_solar_photovoltaic_1,SOx,0.0,2030
369,Asian,FRCC_solar_photovoltaic_1,VOC,0.0,2030
370,Asian,ISNE_batteries_1,NH3,0.0,2030
371,Asian,ISNE_batteries_1,NOx,0.0,2030
372,Asian,ISNE_batteries_1,PM2_5,0.0,2030
373,Asian,ISNE_batteries_1,SOx,0.0,2030
374,Asian,ISNE_batteries_1,VOC,0.0,2030
375,Asian,ISNE_biomass_1,NH3,5.358864978402311e-12,2030
376,Asian,ISNE_biomass_1,NOx,5.403174179793201e-12,2030
377,Asian,ISNE_biomass_1,PM2_5,1.3903117301285036e-11,2030
378,Asian,ISNE_biomass_1,SOx,1.8392211756796804e-11,2030
379,Asian,ISNE_biomass_1,VOC,3.0717309214321106e-13,2030
380,Asian,ISNE_biomass_2,NH3,1.1665355787388287e-11,2030
381,Asian,ISNE_biomass_2,NOx,1.1730979988903932e-11,2030
382,Asian,ISNE_biomass_2,PM2_5,2.375994993528374e-11,2030
383,Asian,ISNE_biomass_2,SOx,3.683383290076334e-11,2030
384,Asian,ISNE_biomass_2,VOC,7.751210497839846e-13,2030
385,Asian,ISNE_conventional_hydroelectric_1,NH3,0.0,2030
386,Asian,ISNE_conventional_hydroelectric_1,NOx,0.0,2030
387,Asian,ISNE_conventional_hydroelectric_1,PM2_5,0.0,2030
388,Asian,ISNE_conventional_hydroelectric_1,SOx,0.0,2030
389,Asian,ISNE_conventional_hydroelectric_1,VOC,0.0,2030
390,Asian,ISNE_conventional_steam_coal_1,NH3,6.660810389749452e-14,2030
391,Asian,ISNE_conventional_steam_coal_1,NOx,3.3868384563429505e-11,2030
392,Asian,ISNE_conventional_steam_coal_1,PM2_5,5.886305422384474e-11,2030
393,Asian,ISNE_conventional_steam_coal_1,SOx,1.7854885915076557e-10,2030
394,Asian,ISNE_conventional_steam_coal_1,VOC,6.948340178281712e-13,2030
395,Asian,ISNE_hydroelectric_pumped_storage_1,NH3,0.0,2030
396,Asian,ISNE_hydroelectric_pumped_storage_1,NOx,0.0,2030
397,Asian,ISNE_hydroelectric_pumped_storage_1,PM2_5,0.0,2030
398,Asian,ISNE_hydroelectric_pumped_storage_1,SOx,0.0,2030
399,Asian,ISNE_hydroelectric_pumped_storage_1,VOC,0.0,2030
400,Asian,ISNE_natural_gas_fired_combined_cycle_1,NH3,2.6435721114980735e-11,2030
401,Asian,ISNE_natural_gas_fired_combined_cycle_1,NOx,1.336643107718565e-10,2030
402,Asian,ISNE_natural_gas_fired_combined_cycle_1,PM2_5,1.445333491510658e-10,2030
403,Asian,ISNE_natural_gas_fired_combined_cycle_1,SOx,7.265061412695874e-12,2030
404,Asian,ISNE_natural_gas_fired_combined_cycle_1,VOC,1.6695013882008531e-12,2030
405,Asian,ISNE_natural_gas_fired_combined_cycle_2,NH3,1.28035606520284e-11,2030
406,Asian,ISNE_natural_gas_fired_combined_cycle_2,NOx,3.3011952324524068e-12,2030
407,Asian,ISNE_natural_gas_fired_combined_cycle_2,PM2_5,2.056559443589079e-11,2030
408,Asian,ISNE_natural_gas_fired_combined_cycle_2,SOx,5.295141213427891e-13,2030
409,Asian,ISNE_natural_gas_fired_combined_cycle_2,VOC,3.082642897487452e-13,2030
410,Asian,ISNE_natural_gas_fired_combustion_turbine_1,NH3,8.301614630801913e-11,2030
411,Asian,ISNE_natural_gas_fired_combustion_turbine_1,NOx,3.1424219510585304e-11,2030
412,Asian,ISNE_natural_gas_fired_combustion_turbine_1,PM2_5,1.6367023060708045e-10,2030
413,Asian,ISNE_natural_gas_fired_combustion_turbine_1,SOx,8.234109194538782e-13,2030
414,Asian,ISNE_natural_gas_fired_combustion_turbine_1,VOC,1.3487698266913453e-12,2030
415,Asian,ISNE_natural_gas_fired_combustion_turbine_2,NH3,1.1117533891217141e-11,2030
416,Asian,ISNE_natural_gas_fired_combustion_turbine_2,NOx,5.942332266823904e-12,2030
417,Asian,ISNE_natural_gas_fired_combustion_turbine_2,PM2_5,2.6463750540638577e-11,2030
418,Asian,ISNE_natural_gas_fired_combustion_turbine_2,SOx,4.687431421600655e-13,2030
419,Asian,ISNE_natural_gas_fired_combustion_turbine_2,VOC,3.929671478698878e-13,2030
420,Asian,ISNE_natural_gas_internal_combustion_engine_1,NH3,0.0,2030
421,Asian,ISNE_natural_gas_internal_combustion_engine_1,NOx,1.6759131097974266e-10,2030
422,Asian,ISNE_natural_gas_internal_combustion_engine_1,PM2_5,1.3204549479467473e-09,2030
423,Asian,ISNE_natural_gas_internal_combustion_engine_1,SOx,9.625651790856789e-12,2030
424,Asian,ISNE_natural_gas_internal_combustion_engine_1,VOC,1.515929442970607e-11,2030
425,Asian,ISNE_natural_gas_steam_turbine_1,NH3,1.2868048329979056e-10,2030
426,Asian,ISNE_natural_gas_steam_turbine_1,NOx,3.3310296891116237e-10,2030
427,Asian,ISNE_natural_gas_steam_turbine_1,PM2_5,5.993678590716892e-10,2030
428,Asian,ISNE_natural_gas_steam_turbine_1,SOx,5.9803923325781e-12,2030
429,Asian,ISNE_natural_gas_steam_turbine_1,VOC,1.0805287663391463e-11,2030
430,Asian,ISNE_naturalgas_ccavgcf_moderate_0,NH3,6.945039686174491e-10,2030
431,Asian,ISNE_naturalgas_ccavgcf_moderate_0,NOx,1.73978433369955e-10,2030
432,Asian,ISNE_naturalgas_ccavgcf_moderate_0,PM2_5,2.192694935317383e-09,2030
433,Asian,ISNE_naturalgas_ccavgcf_moderate_0,SOx,2.108694182935366e-11,2030
434,Asian,ISNE_naturalgas_ccavgcf_moderate_0,VOC,1.6010308360054704e-11,2030
435,Asian,ISNE_naturalgas_ctavgcf_moderate_0,NH3,2.7565515244282747e-09,2030
436,Asian,ISNE_naturalgas_ctavgcf_moderate_0,NOx,5.693807882486521e-10,2030
437,Asian,ISNE_naturalgas_ctavgcf_moderate_0,PM2_5,1.6560040504232403e-09,2030
438,Asian,ISNE_naturalgas_ctavgcf_moderate_0,SOx,1.9329554406739238e-11,2030
439,Asian,ISNE_naturalgas_ctavgcf_moderate_0,VOC,2.181200446850514e-11,2030
440,Asian,ISNE_nuclear_1,NH3,0.0,2030
441,Asian,ISNE_nuclear_1,NOx,0.0,2030
442,Asian,ISNE_nuclear_1,PM2_5,0.0,2030
443,Asian,ISNE_nuclear_1,SOx,0.0,2030
444,Asian,ISNE_nuclear_1,VOC,0.0,2030
445,Asian,ISNE_offshore_wind_turbine_1,NH3,0.0,2030
446,Asian,ISNE_offshore_wind_turbine_1,NOx,0.0,2030
447,Asian,ISNE_offshore_wind_turbine_1,PM2_5,0.0,2030
448,Asian,ISNE_offshore_wind_turbine_1,SOx,0.0,2030
449,Asian,ISNE_offshore_wind_turbine_1,VOC,0.0,2030
450,Asian,ISNE_onshore_wind_turbine_1,NH3,0.0,2030
451,Asian,ISNE_onshore_wind_turbine_1,NOx,0.0,2030
452,Asian,ISNE_onshore_wind_turbine_1,PM2_5,0.0,2030
453,Asian,ISNE_onshore_wind_turbine_1,SOx,0.0,2030
454,Asian,ISNE_onshore_wind_turbine_1,VOC,0.0,2030
455,Asian,ISNE_petroleum_liquids_1,NH3,5.5305616157359075e-11,2030
456,Asian,ISNE_petroleum_liquids_1,NOx,4.970730390273178e-11,2030
457,Asian,ISNE_petroleum_liquids_1,PM2_5,1.2819195644382028e-10,2030
458,Asian,ISNE_petroleum_liquids_1,SOx,3.0946378795052673e-12,2030
459,Asian,ISNE_petroleum_liquids_1,VOC,5.180997048856019e-13,2030
460,Asian,ISNE_small_hydroelectric_1,NH3,0.0,2030
461,Asian,ISNE_small_hydroelectric_1,NOx,0.0,2030
462,Asian,ISNE_small_hydroelectric_1,PM2_5,0.0,2030
463,Asian,ISNE_small_hydroelectric_1,SOx,0.0,2030
464,Asian,ISNE_small_hydroelectric_1,VOC,0.0,2030
465,Asian,ISNE_solar_photovoltaic_1,NH3,0.0,2030
466,Asian,ISNE_solar_photovoltaic_1,NOx,0.0,2030
467,Asian,ISNE_solar_photovoltaic_1,PM2_5,0.0,2030
468,Asian,ISNE_solar_photovoltaic_1,SOx,0.0,2030
469,Asian,ISNE_solar_photovoltaic_1,VOC,0.0,2030
470,Asian,MISC_batteries_1,NH3,0.0,2030
471,Asian,MISC_batteries_1,NOx,0.0,2030
472,Asian,MISC_batteries_1,PM2_5,0.0,2030
473,Asian,MISC_batteries_1,SOx,0.0,2030
474,Asian,MISC_batteries_1,VOC,0.0,2030
475,Asian,MISC_biomass_1,NH3,1.0285922146109045e-11,2030
476,Asian,MISC_biomass_1,NOx,3.1221484248263165e-11,2030
477,Asian,MISC_biomass_1,PM2_5,2.2068793148428464e-11,2030
478,Asian,MISC_biomass_1,SOx,6.085224803366513e-11,2030
479,Asian,MISC_biomass_1,VOC,6.150960026589454e-13,2030
480,Asian,MISC_biomass_2,NH3,2.6485786873818342e-11,2030
481,Asian,MISC_biomass_2,NOx,7.053528793525173e-11,2030
482,Asian,MISC_biomass_2,PM2_5,9.515981458055534e-11,2030
483,Asian,MISC_biomass_2,SOx,5.338709964353914e-11,2030
484,Asian,MISC_biomass_2,VOC,2.677806110049885e-12,2030
485,Asian,MISC_conventional_hydroelectric_1,NH3,0.0,2030
486,Asian,MISC_conventional_hydroelectric_1,NOx,0.0,2030
487,Asian,MISC_conventional_hydroelectric_1,PM2_5,0.0,2030
488,Asian,MISC_conventional_hydroelectric_1,SOx,0.0,2030
489,Asian,MISC_conventional_hydroelectric_1,VOC,0.0,2030
490,Asian,MISC_conventional_steam_coal_1,NH3,3.3535207509538115e-13,2030
491,Asian,MISC_conventional_steam_coal_1,NOx,5.5531607294574175e-11,2030
492,Asian,MISC_conventional_steam_coal_1,PM2_5,1.8157249391964177e-11,2030
493,Asian,MISC_conventional_steam_coal_1,SOx,1.2961737876559095e-10,2030
494,Asian,MISC_conventional_steam_coal_1,VOC,2.141421357800885e-13,2030
495,Asian,MISC_conventional_steam_coal_2,NH3,2.726183633594359e-13,2030
496,Asian,MISC_conventional_steam_coal_2,NOx,3.170816907954636e-11,2030
497,Asian,MISC_conventional_steam_coal_2,PM2_5,1.0286689599794904e-11,2030
498,Asian,MISC_conventional_steam_coal_2,SOx,1.1864549546905464e-10,2030
499,Asian,MISC_conventional_steam_coal_2,VOC,1.293350542027553e-13,2030
500,Asian,MISC_hydroelectric_pumped_storage_1,NH3,0.0,2030
501,Asian,MISC_hydroelectric_pumped_storage_1,NOx,0.0,2030
502,Asian,MISC_hydroelectric_pumped_storage_1,PM2_5,0.0,2030
503,Asian,MISC_hydroelectric_pumped_storage_1,SOx,0.0,2030
504,Asian,MISC_hydroelectric_pumped_storage_1,VOC,0.0,2030
505,Asian,MISC_natural_gas_fired_combined_cycle_1,NH3,3.0224212227531406e-12,2030
506,Asian,MISC_natural_gas_fired_combined_cycle_1,NOx,1.7426301133152583e-12,2030
507,Asian,MISC_natural_gas_fired_combined_cycle_1,PM2_5,2.666410081950318e-12,2030
508,Asian,MISC_natural_gas_fired_combined_cycle_1,SOx,1.76073435197102e-13,2030
509,Asian,MISC_natural_gas_fired_combined_cycle_1,VOC,6.998979729911068e-14,2030
510,Asian,MISC_natural_gas_fired_combined_cycle_2,NH3,2.725621738948e-12,2030
511,Asian,MISC_natural_gas_fired_combined_cycle_2,NOx,3.639739447653405e-12,2030
512,Asian,MISC_natural_gas_fired_combined_cycle_2,PM2_5,8.367049856488517e-12,2030
513,Asian,MISC_natural_gas_fired_combined_cycle_2,SOx,3.46858428489702e-13,2030
514,Asian,MISC_natural_gas_fired_combined_cycle_2,VOC,9.61281920160344e-14,2030
515,Asian,MISC_natural_gas_fired_combustion_turbine_1,NH3,7.905341300960674e-12,2030
516,Asian,MISC_natural_gas_fired_combustion_turbine_1,NOx,6.490575775468684e-11,2030
517,Asian,MISC_natural_gas_fired_combustion_turbine_1,PM2_5,1.4175904415966293e-11,2030
518,Asian,MISC_natural_gas_fired_combustion_turbine_1,SOx,7.25972644404796e-13,2030
519,Asian,MISC_natural_gas_fired_combustion_turbine_1,VOC,3.392266931468409e-13,2030
520,Asian,MISC_natural_gas_fired_combustion_turbine_2,NH3,8.785462831194733e-12,2030
521,Asian,MISC_natural_gas_fired_combustion_turbine_2,NOx,1.9397363470719663e-11,2030
522,Asian,MISC_natural_gas_fired_combustion_turbine_2,PM2_5,1.5053087431629236e-11,2030
523,Asian,MISC_natural_gas_fired_combustion_turbine_2,SOx,3.731712137681212e-13,2030
524,Asian,MISC_natural_gas_fired_combustion_turbine_2,VOC,3.58663716946947e-13,2030
525,Asian,MISC_natural_gas_internal_combustion_engine_1,NH3,0.0,2030
526,Asian,MISC_natural_gas_internal_combustion_engine_1,NOx,1.2197508905200374e-10,2030
527,Asian,MISC_natural_gas_internal_combustion_engine_1,PM2_5,1.973282181931046e-10,2030
528,Asian,MISC_natural_gas_internal_combustion_engine_1,SOx,8.60898442822278e-12,2030
529,Asian,MISC_natural_gas_internal_combustion_engine_1,VOC,3.349624044625048e-12,2030
530,Asian,MISC_natural_gas_steam_turbine_1,NH3,1.2487748655866583e-11,2030
531,Asian,MISC_natural_gas_steam_turbine_1,NOx,1.6857141941437253e-10,2030
532,Asian,MISC_natural_gas_steam_turbine_1,PM2_5,6.49089221187617e-11,2030
533,Asian,MISC_natural_gas_steam_turbine_1,SOx,1.6874377016586466e-12,2030
534,Asian,MISC_natural_gas_steam_turbine_1,VOC,3.2120001291731392e-12,2030
535,Asian,MISC_naturalgas_ccavgcf_moderate_0,NH3,6.945039686174491e-10,2030
536,Asian,MISC_naturalgas_ccavgcf_moderate_0,NOx,1.73978433369955e-10,2030
537,Asian,MISC_naturalgas_ccavgcf_moderate_0,PM2_5,2.192694935317383e-09,2030
538,Asian,MISC_naturalgas_ccavgcf_moderate_0,SOx,2.108694182935366e-11,2030
539,Asian,MISC_naturalgas_ccavgcf_moderate_0,VOC,1.6010308360054704e-11,2030
540,Asian,MISC_naturalgas_ccccsavgcf_conservative_0,NH3,7.818629462730957e-10,2030
541,Asian,MISC_naturalgas_ccccsavgcf_conservative_0,NOx,1.9586251467413028e-10,2030
542,Asian,MISC_naturalgas_ccccsavgcf_conservative_0,PM2_5,2.4685056109599347e-09,2030
543,Asian,MISC_naturalgas_ccccsavgcf_conservative_0,SOx,2.373938737441064e-11,2030
544,Asian,MISC_naturalgas_ccccsavgcf_conservative_0,VOC,1.802418361457023e-11,2030
545,Asian,MISC_naturalgas_ctavgcf_moderate_0,NH3,2.7565515244282747e-09,2030
546,Asian,MISC_naturalgas_ctavgcf_moderate_0,NOx,5.693807882486521e-10,2030
547,Asian,MISC_naturalgas_ctavgcf_moderate_0,PM2_5,1.6560040504232403e-09,2030
548,Asian,MISC_naturalgas_ctavgcf_moderate_0,SOx,1.9329554406739238e-11,2030
549,Asian,MISC_naturalgas_ctavgcf_moderate_0,VOC,2.181200446850514e-11,2030
550,Asian,MISC_nuclear_1,NH3,0.0,2030
551,Asian,MISC_nuclear_1,NOx,0.0,2030
552,Asian,MISC_nuclear_1,PM2_5,0.0,2030
553,Asian,MISC_nuclear_1,SOx,0.0,2030
554,Asian,MISC_nuclear_1,VOC,0.0,2030
555,Asian,MISC_onshore_wind_turbine_1,NH3,0.0,2030
556,Asian,MISC_onshore_wind_turbine_1,NOx,0.0,2030
557,Asian,MISC_onshore_wind_turbine_1,PM2_5,0.0,2030
558,Asian,MISC_onshore_wind_turbine_1,SOx,0.0,2030
559,Asian,MISC_onshore_wind_turbine_1,VOC,0.0,2030
560,Asian,MISC_petroleum_liquids_1,NH3,1.0250386331364303e-11,2030
561,Asian,MISC_petroleum_liquids_1,NOx,1.0682741883166017e-11,2030
562,Asian,MISC_petroleum_liquids_1,PM2_5,1.3527308757232791e-11,2030
563,Asian,MISC_petroleum_liquids_1,SOx,1.9398297805983076e-12,2030
564,Asian,MISC_petroleum_liquids_1,VOC,4.0467819000736296e-14,2030
565,Asian,MISC_small_hydroelectric_1,NH3,0.0,2030
566,Asian,MISC_small_hydroelectric_1,NOx,0.0,2030
567,Asian,MISC_small_hydroelectric_1,PM2_5,0.0,2030
568,Asian,MISC_small_hydroelectric_1,SOx,0.0,2030
569,Asian,MISC_small_hydroelectric_1,VOC,0.0,2030
570,Asian,MISC_solar_photovoltaic_1,NH3,0.0,2030
571,Asian,MISC_solar_photovoltaic_1,NOx,0.0,2030
572,Asian,MISC_solar_photovoltaic_1,PM2_5,0.0,2030
573,Asian,MISC_solar_photovoltaic_1,SOx,0.0,2030
574,Asian,MISC_solar_photovoltaic_1,VOC,0.0,2030
575,Asian,MISE_batteries_1,NH3,0.0,2030
576,Asian,MISE_batteries_1,NOx,0.0,2030
577,Asian,MISE_batteries_1,PM2_5,0.0,2030
578,Asian,MISE_batteries_1,SOx,0.0,2030
579,Asian,MISE_batteries_1,VOC,0.0,2030
580,Asian,MISE_biomass_1,NH3,2.3646926910209286e-11,2030
581,Asian,MISE_biomass_1,NOx,3.227437425215053e-11,2030
582,Asian,MISE_biomass_1,PM2_5,5.970535696670333e-11,2030
583,Asian,MISE_biomass_1,SOx,3.97230100467973e-11,2030
584,Asian,MISE_biomass_1,VOC,1.1321296343392158e-12,2030
585,Asian,MISE_biomass_2,NH3,3.782179334932635e-12,2030
586,Asian,MISE_biomass_2,NOx,1.8995134605941517e-11,2030
587,Asian,MISE_biomass_2,PM2_5,1.1151156365592143e-11,2030
588,Asian,MISE_biomass_2,SOx,2.7747785364240855e-11,2030
589,Asian,MISE_biomass_2,VOC,5.878893693649642e-13,2030
590,Asian,MISE_conventional_hydroelectric_1,NH3,0.0,2030
591,Asian,MISE_conventional_hydroelectric_1,NOx,0.0,2030
592,Asian,MISE_conventional_hydroelectric_1,PM2_5,0.0,2030
593,Asian,MISE_conventional_hydroelectric_1,SOx,0.0,2030
594,Asian,MISE_conventional_hydroelectric_1,VOC,0.0,2030
595,Asian,MISE_conventional_steam_coal_1,NH3,1.4165919035702668e-14,2030
596,Asian,MISE_conventional_steam_coal_1,NOx,1.2097312867477352e-11,2030
597,Asian,MISE_conventional_steam_coal_1,PM2_5,1.0197065444130252e-12,2030
598,Asian,MISE_conventional_steam_coal_1,SOx,3.297794340297458e-11,2030
599,Asian,MISE_conventional_steam_coal_1,VOC,4.0295126816260856e-14,2030
600,Asian,MISE_hydroelectric_pumped_storage_1,NH3,0.0,2030
601,Asian,MISE_hydroelectric_pumped_storage_1,NOx,0.0,2030
602,Asian,MISE_hydroelectric_pumped_storage_1,PM2_5,0.0,2030
603,Asian,MISE_hydroelectric_pumped_storage_1,SOx,0.0,2030
604,Asian,MISE_hydroelectric_pumped_storage_1,VOC,0.0,2030
605,Asian,MISE_natural_gas_fired_combined_cycle_1,NH3,4.2640360134525354e-12,2030
606,Asian,MISE_natural_gas_fired_combined_cycle_1,NOx,1.1978455464396997e-11,2030
607,Asian,MISE_natural_gas_fired_combined_cycle_1,PM2_5,1.1543656271586291e-11,2030
608,Asian,MISE_natural_gas_fired_combined_cycle_1,SOx,2.1752566293002714e-13,2030
609,Asian,MISE_natural_gas_fired_combined_cycle_1,VOC,5.103953782836868e-14,2030
610,Asian,MISE_natural_gas_fired_combined_cycle_2,NH3,1.6083535881833026e-11,2030
611,Asian,MISE_natural_gas_fired_combined_cycle_2,NOx,2.079713517256794e-11,2030
612,Asian,MISE_natural_gas_fired_combined_cycle_2,PM2_5,3.634498022338881e-11,2030
613,Asian,MISE_natural_gas_fired_combined_cycle_2,SOx,3.6648292640030837e-13,2030
614,Asian,MISE_natural_gas_fired_combined_cycle_2,VOC,8.155873483582044e-13,2030
615,Asian,MISE_natural_gas_fired_combustion_turbine_1,NH3,7.870943488329504e-12,2030
616,Asian,MISE_natural_gas_fired_combustion_turbine_1,NOx,7.2601105920149664e-12,2030
617,Asian,MISE_natural_gas_fired_combustion_turbine_1,PM2_5,8.914237441635813e-12,2030
618,Asian,MISE_natural_gas_fired_combustion_turbine_1,SOx,2.437287469794681e-13,2030
619,Asian,MISE_natural_gas_fired_combustion_turbine_1,VOC,1.237523809825888e-13,2030
620,Asian,MISE_natural_gas_fired_combustion_turbine_2,NH3,5.56859100911901e-12,2030
621,Asian,MISE_natural_gas_fired_combustion_turbine_2,NOx,6.16285580589301e-12,2030
622,Asian,MISE_natural_gas_fired_combustion_turbine_2,PM2_5,9.082698132489402e-12,2030
623,Asian,MISE_natural_gas_fired_combustion_turbine_2,SOx,1.984570310637992e-13,2030
624,Asian,MISE_natural_gas_fired_combustion_turbine_2,VOC,1.5544826777719611e-13,2030
625,Asian,MISE_natural_gas_internal_combustion_engine_1,NH3,0.0,2030
626,Asian,MISE_natural_gas_internal_combustion_engine_1,NOx,2.2883032660052922e-10,2030
627,Asian,MISE_natural_gas_internal_combustion_engine_1,PM2_5,5.718340819489314e-10,2030
628,Asian,MISE_natural_gas_internal_combustion_engine_1,SOx,5.0824177561043974e-12,2030
629,Asian,MISE_natural_gas_internal_combustion_engine_1,VOC,1.1913572654428912e-11,2030
630,Asian,MISE_natural_gas_steam_turbine_1,NH3,1.588675896753547e-11,2030
631,Asian,MISE_natural_gas_steam_turbine_1,NOx,1.6098567814935543e-10,2030
632,Asian,MISE_natural_gas_steam_turbine_1,PM2_5,1.0733357054833477e-10,2030
633,Asian,MISE_natural_gas_steam_turbine_1,SOx,1.3173583796801514e-12,2030
634,Asian,MISE_natural_gas_steam_turbine_1,VOC,4.84897177720681e-12,2030
635,Asian,MISE_naturalgas_ccavgcf_moderate_0,NH3,6.945039686174491e-10,2030
636,Asian,MISE_naturalgas_ccavgcf_moderate_0,NOx,1.73978433369955e-10,2030
637,Asian,MISE_naturalgas_ccavgcf_moderate_0,PM2_5,2.192694935317383e-09,2030
638,Asian,MISE_naturalgas_ccavgcf_moderate_0,SOx,2.108694182935366e-11,2030
639,Asian,MISE_naturalgas_ccavgcf_moderate_0,VOC,1.6010308360054704e-11,2030
640,Asian,MISE_naturalgas_ccccsavgcf_conservative_0,NH3,7.818629462730957e-10,2030
641,Asian,MISE_naturalgas_ccccsavgcf_conservative_0,NOx,1.9586251467413028e-10,2030
642,Asian,MISE_naturalgas_ccccsavgcf_conservative_0,PM2_5,2.4685056109599347e-09,2030
643,Asian,MISE_naturalgas_ccccsavgcf_conservative_0,SOx,2.373938737441064e-11,2030
644,Asian,MISE_naturalgas_ccccsavgcf_conservative_0,VOC,1.802418361457023e-11,2030
645,Asian,MISE_naturalgas_ctavgcf_moderate_0,NH3,2.7565515244282747e-09,2030
646,Asian,MISE_naturalgas_ctavgcf_moderate_0,NOx,5.693807882486521e-10,2030
647,Asian,MISE_naturalgas_ctavgcf_moderate_0,PM2_5,1.6560040504232403e-09,2030
648,Asian,MISE_naturalgas_ctavgcf_moderate_0,SOx,1.9329554406739238e-11,2030
649,Asian,MISE_naturalgas_ctavgcf_moderate_0,VOC,2.181200446850514e-11,2030
650,Asian,MISE_nuclear_1,NH3,0.0,2030
651,Asian,MISE_nuclear_1,NOx,0.0,2030
652,Asian,MISE_nuclear_1,PM2_5,0.0,2030
653,Asian,MISE_nuclear_1,SOx,0.0,2030
654,Asian,MISE_nuclear_1,VOC,0.0,2030
655,Asian,MISE_onshore_wind_turbine_1,NH3,0.0,2030
656,Asian,MISE_onshore_wind_turbine_1,NOx,0.0,2030
657,Asian,MISE_onshore_wind_turbine_1,PM2_5,0.0,2030
658,Asian,MISE_onshore_wind_turbine_1,SOx,0.0,2030
659,Asian,MISE_onshore_wind_turbine_1,VOC,0.0,2030
660,Asian,MISE_petroleum_liquids_1,NH3,3.817840077685028e-11,2030
661,Asian,MISE_petroleum_liquids_1,NOx,1.651392848972653e-11,2030
662,Asian,MISE_petroleum_liquids_1,PM2_5,5.2986395190620615e-11,2030
663,Asian,MISE_petroleum_liquids_1,SOx,1.5303113958898098e-12,2030
664,Asian,MISE_petroleum_liquids_1,VOC,1.1402359119137225e-13,2030
665,Asian,MISE_small_hydroelectric_1,NH3,0.0,2030
666,Asian,MISE_small_hydroelectric_1,NOx,0.0,2030
667,Asian,MISE_small_hydroelectric_1,PM2_5,0.0,2030
668,Asian,MISE_small_hydroelectric_1,SOx,0.0,2030
669,Asian,MISE_small_hydroelectric_1,VOC,0.0,2030
670,Asian,MISE_solar_photovoltaic_1,NH3,0.0,2030
671,Asian,MISE_solar_photovoltaic_1,NOx,0.0,2030
