,Race,Cluster,Pollutant,Exposure
6284,Latino,PJMD_conventional_steam_coal_1,VOC,9.670886966221606e-14
6285,Latino,PJMD_conventional_steam_coal_2,NH3,2.3492531179995265e-14
6286,Latino,PJMD_conventional_steam_coal_2,NOx,2.4832419142354433e-11
6287,Latino,PJMD_conventional_steam_coal_2,PM2_5,1.9528318107034797e-11
6288,Latino,PJMD_conventional_steam_coal_2,SOx,1.8484184960081694e-11
6289,Latino,PJMD_conventional_steam_coal_2,VOC,1.2831084033817087e-13
6290,Latino,PJMD_hydroelectric_pumped_storage_1,NH3,0.0
6291,Latino,PJMD_hydroelectric_pumped_storage_1,NOx,0.0
6292,Latino,PJMD_hydroelectric_pumped_storage_1,PM2_5,0.0
6293,Latino,PJMD_hydroelectric_pumped_storage_1,SOx,0.0
6294,Latino,PJMD_hydroelectric_pumped_storage_1,VOC,0.0
6295,Latino,PJMD_natural_gas_fired_combined_cycle_1,NH3,3.0315114259165556e-12
6296,Latino,PJMD_natural_gas_fired_combined_cycle_1,NOx,1.1309828801726606e-12
6297,Latino,PJMD_natural_gas_fired_combined_cycle_1,PM2_5,7.609364954898525e-12
6298,Latino,PJMD_natural_gas_fired_combined_cycle_1,SOx,1.474685500619351e-13
6299,Latino,PJMD_natural_gas_fired_combined_cycle_1,VOC,8.641358618547894e-14
6300,Latino,PJMD_natural_gas_fired_combined_cycle_2,NH3,2.8261117913937115e-11
6301,Latino,PJMD_natural_gas_fired_combined_cycle_2,NOx,4.738558325005351e-11
6302,Latino,PJMD_natural_gas_fired_combined_cycle_2,PM2_5,4.301866289392531e-11
6303,Latino,PJMD_natural_gas_fired_combined_cycle_2,SOx,6.802361192324696e-13
6304,Latino,PJMD_natural_gas_fired_combined_cycle_2,VOC,5.988208194963302e-13
6305,Latino,PJMD_natural_gas_fired_combustion_turbine_1,NH3,5.923147996309833e-12
6306,Latino,PJMD_natural_gas_fired_combustion_turbine_1,NOx,1.1252732828122862e-11
6307,Latino,PJMD_natural_gas_fired_combustion_turbine_1,PM2_5,2.3837144716076063e-11
6308,Latino,PJMD_natural_gas_fired_combustion_turbine_1,SOx,1.0493809589983357e-12
6309,Latino,PJMD_natural_gas_fired_combustion_turbine_1,VOC,1.8336805213497365e-13
6310,Latino,PJMD_natural_gas_fired_combustion_turbine_2,NH3,1.2225752381199156e-12
6311,Latino,PJMD_natural_gas_fired_combustion_turbine_2,NOx,1.4469187068371538e-12
6312,Latino,PJMD_natural_gas_fired_combustion_turbine_2,PM2_5,1.9726037475493947e-12
6313,Latino,PJMD_natural_gas_fired_combustion_turbine_2,SOx,1.1688709921048197e-13
6314,Latino,PJMD_natural_gas_fired_combustion_turbine_2,VOC,3.9961404111647844e-14
6315,Latino,PJMD_natural_gas_fired_combustion_turbine_3,NH3,5.591474947739057e-12
6316,Latino,PJMD_natural_gas_fired_combustion_turbine_3,NOx,2.8725934797528202e-12
6317,Latino,PJMD_natural_gas_fired_combustion_turbine_3,PM2_5,1.2193889639228399e-11
6318,Latino,PJMD_natural_gas_fired_combustion_turbine_3,SOx,3.0868123844590194e-13
6319,Latino,PJMD_natural_gas_fired_combustion_turbine_3,VOC,1.7728342361454637e-13
6320,Latino,PJMD_natural_gas_internal_combustion_engine_1,NH3,0.0
6321,Latino,PJMD_natural_gas_internal_combustion_engine_1,NOx,4.228159724184381e-11
6322,Latino,PJMD_natural_gas_internal_combustion_engine_1,PM2_5,1.2632999416175995e-10
6323,Latino,PJMD_natural_gas_internal_combustion_engine_1,SOx,4.731969275867579e-12
6324,Latino,PJMD_natural_gas_internal_combustion_engine_1,VOC,2.410635367885021e-12
6325,Latino,PJMD_natural_gas_steam_turbine_1,NH3,1.86896729162518e-12
6326,Latino,PJMD_natural_gas_steam_turbine_1,NOx,1.3775193844523999e-11
6327,Latino,PJMD_natural_gas_steam_turbine_1,PM2_5,7.56765019204364e-12
6328,Latino,PJMD_natural_gas_steam_turbine_1,SOx,1.165648830703713e-12
6329,Latino,PJMD_natural_gas_steam_turbine_1,VOC,3.07785683695087e-13
6330,Latino,PJMD_naturalgas_ccavgcf_moderate_0,NH3,4.914329600202755e-10
6331,Latino,PJMD_naturalgas_ccavgcf_moderate_0,NOx,1.4595656828725407e-10
6332,Latino,PJMD_naturalgas_ccavgcf_moderate_0,PM2_5,1.6424528365456252e-09
6333,Latino,PJMD_naturalgas_ccavgcf_moderate_0,SOx,1.775491578810162e-11
6334,Latino,PJMD_naturalgas_ccavgcf_moderate_0,VOC,1.4631083976935966e-11
6335,Latino,PJMD_naturalgas_ctavgcf_moderate_0,NH3,1.95054360528895e-09
6336,Latino,PJMD_naturalgas_ctavgcf_moderate_0,NOx,4.776733758214167e-10
6337,Latino,PJMD_naturalgas_ctavgcf_moderate_0,PM2_5,1.2404409329916289e-09
6338,Latino,PJMD_naturalgas_ctavgcf_moderate_0,SOx,1.627521968299504e-11
6339,Latino,PJMD_naturalgas_ctavgcf_moderate_0,VOC,1.9932987040524145e-11
6340,Latino,PJMD_nuclear_1,NH3,0.0
6341,Latino,PJMD_nuclear_1,NOx,0.0
6342,Latino,PJMD_nuclear_1,PM2_5,0.0
6343,Latino,PJMD_nuclear_1,SOx,0.0
6344,Latino,PJMD_nuclear_1,VOC,0.0
6345,Latino,PJMD_onshore_wind_turbine_1,NH3,0.0
6346,Latino,PJMD_onshore_wind_turbine_1,NOx,0.0
6347,Latino,PJMD_onshore_wind_turbine_1,PM2_5,0.0
6348,Latino,PJMD_onshore_wind_turbine_1,SOx,0.0
6349,Latino,PJMD_onshore_wind_turbine_1,VOC,0.0
6350,Latino,PJMD_petroleum_liquids_1,NH3,1.406522646899346e-11
6351,Latino,PJMD_petroleum_liquids_1,NOx,7.150886919292952e-12
6352,Latino,PJMD_petroleum_liquids_1,PM2_5,1.9422619462776426e-11
6353,Latino,PJMD_petroleum_liquids_1,SOx,6.498095643365549e-12
6354,Latino,PJMD_petroleum_liquids_1,VOC,5.927918749632329e-14
6355,Latino,PJMD_small_hydroelectric_1,NH3,0.0
6356,Latino,PJMD_small_hydroelectric_1,NOx,0.0
6357,Latino,PJMD_small_hydroelectric_1,PM2_5,0.0
6358,Latino,PJMD_small_hydroelectric_1,SOx,0.0
6359,Latino,PJMD_small_hydroelectric_1,VOC,0.0
6360,Latino,PJMD_solar_photovoltaic_1,NH3,0.0
6361,Latino,PJMD_solar_photovoltaic_1,NOx,0.0
6362,Latino,PJMD_solar_photovoltaic_1,PM2_5,0.0
6363,Latino,PJMD_solar_photovoltaic_1,SOx,0.0
6364,Latino,PJMD_solar_photovoltaic_1,VOC,0.0
6365,Latino,PJME_batteries_1,NH3,0.0
6366,Latino,PJME_batteries_1,NOx,0.0
6367,Latino,PJME_batteries_1,PM2_5,0.0
6368,Latino,PJME_batteries_1,SOx,0.0
6369,Latino,PJME_batteries_1,VOC,0.0
6370,Latino,PJME_biomass_1,NH3,3.407827399355531e-11
6371,Latino,PJME_biomass_1,NOx,2.8013072254056478e-11
6372,Latino,PJME_biomass_1,PM2_5,8.38483986483222e-11
6373,Latino,PJME_biomass_1,SOx,1.1004737788179497e-10
6374,Latino,PJME_biomass_1,VOC,1.4019122914732103e-12
6375,Latino,PJME_biomass_2,NH3,1.4371271332141222e-10
6376,Latino,PJME_biomass_2,NOx,8.869688041511184e-11
6377,Latino,PJME_biomass_2,PM2_5,4.100417521540577e-10
6378,Latino,PJME_biomass_2,SOx,2.6894493115548254e-10
6379,Latino,PJME_biomass_2,VOC,3.961672851514593e-12
6380,Latino,PJME_conventional_hydroelectric_1,NH3,0.0
6381,Latino,PJME_conventional_hydroelectric_1,NOx,0.0
6382,Latino,PJME_conventional_hydroelectric_1,PM2_5,0.0
6383,Latino,PJME_conventional_hydroelectric_1,SOx,0.0
6384,Latino,PJME_conventional_hydroelectric_1,VOC,0.0
6385,Latino,PJME_conventional_steam_coal_1,NH3,3.14567853500434e-13
6386,Latino,PJME_conventional_steam_coal_1,NOx,3.608899255618464e-11
6387,Latino,PJME_conventional_steam_coal_1,PM2_5,1.9097835138370742e-11
6388,Latino,PJME_conventional_steam_coal_1,SOx,3.371221038270093e-10
6389,Latino,PJME_conventional_steam_coal_1,VOC,1.5024418400388655e-13
6390,Latino,PJME_conventional_steam_coal_2,NH3,9.05004654202551e-13
6391,Latino,PJME_conventional_steam_coal_2,NOx,3.3333351000507286e-11
6392,Latino,PJME_conventional_steam_coal_2,PM2_5,4.088005954812183e-11
6393,Latino,PJME_conventional_steam_coal_2,SOx,1.0051633325838585e-09
6394,Latino,PJME_conventional_steam_coal_2,VOC,4.922939366243651e-13
6395,Latino,PJME_hydroelectric_pumped_storage_1,NH3,0.0
6396,Latino,PJME_hydroelectric_pumped_storage_1,NOx,0.0
6397,Latino,PJME_hydroelectric_pumped_storage_1,PM2_5,0.0
6398,Latino,PJME_hydroelectric_pumped_storage_1,SOx,0.0
6399,Latino,PJME_hydroelectric_pumped_storage_1,VOC,0.0
6400,Latino,PJME_natural_gas_fired_combined_cycle_1,NH3,1.8864940180059896e-11
6401,Latino,PJME_natural_gas_fired_combined_cycle_1,NOx,3.4672889963731693e-11
6402,Latino,PJME_natural_gas_fired_combined_cycle_1,PM2_5,5.787401956583027e-11
6403,Latino,PJME_natural_gas_fired_combined_cycle_1,SOx,2.572642132673235e-12
6404,Latino,PJME_natural_gas_fired_combined_cycle_1,VOC,6.475369724344146e-13
6405,Latino,PJME_natural_gas_fired_combined_cycle_2,NH3,2.151953626033629e-11
6406,Latino,PJME_natural_gas_fired_combined_cycle_2,NOx,7.067883961567039e-12
6407,Latino,PJME_natural_gas_fired_combined_cycle_2,PM2_5,2.5098231808091217e-10
6408,Latino,PJME_natural_gas_fired_combined_cycle_2,SOx,1.3824647702246404e-12
6409,Latino,PJME_natural_gas_fired_combined_cycle_2,VOC,2.2876333801996484e-13
6410,Latino,PJME_natural_gas_fired_combustion_turbine_1,NH3,3.644326653410703e-11
6411,Latino,PJME_natural_gas_fired_combustion_turbine_1,NOx,5.080071665814991e-11
6412,Latino,PJME_natural_gas_fired_combustion_turbine_1,PM2_5,6.194028561313506e-11
6413,Latino,PJME_natural_gas_fired_combustion_turbine_1,SOx,4.748323406295601e-12
6414,Latino,PJME_natural_gas_fired_combustion_turbine_1,VOC,4.720381946457369e-13
6415,Latino,PJME_natural_gas_fired_combustion_turbine_2,NH3,3.209334351926023e-11
6416,Latino,PJME_natural_gas_fired_combustion_turbine_2,NOx,1.8457715181222492e-11
6417,Latino,PJME_natural_gas_fired_combustion_turbine_2,PM2_5,4.872665875067437e-11
6418,Latino,PJME_natural_gas_fired_combustion_turbine_2,SOx,7.04666628696219e-13
6419,Latino,PJME_natural_gas_fired_combustion_turbine_2,VOC,6.162313047264887e-13
6420,Latino,PJME_natural_gas_fired_combustion_turbine_3,NH3,2.7155295262911316e-11
6421,Latino,PJME_natural_gas_fired_combustion_turbine_3,NOx,3.361900066763695e-11
6422,Latino,PJME_natural_gas_fired_combustion_turbine_3,PM2_5,3.857125278915954e-10
6423,Latino,PJME_natural_gas_fired_combustion_turbine_3,SOx,1.7361125844280938e-12
6424,Latino,PJME_natural_gas_fired_combustion_turbine_3,VOC,6.532331661629117e-13
6425,Latino,PJME_natural_gas_internal_combustion_engine_1,NH3,0.0
6426,Latino,PJME_natural_gas_internal_combustion_engine_1,NOx,2.2629277896040448e-10
6427,Latino,PJME_natural_gas_internal_combustion_engine_1,PM2_5,1.26736629445688e-09
6428,Latino,PJME_natural_gas_internal_combustion_engine_1,SOx,1.8923589309159344e-11
6429,Latino,PJME_natural_gas_internal_combustion_engine_1,VOC,1.3356984591213667e-11
6430,Latino,PJME_natural_gas_steam_turbine_1,NH3,6.047375916033007e-11
6431,Latino,PJME_natural_gas_steam_turbine_1,NOx,9.135315830106932e-11
6432,Latino,PJME_natural_gas_steam_turbine_1,PM2_5,8.582997256221412e-10
6433,Latino,PJME_natural_gas_steam_turbine_1,SOx,3.4960134967977393e-12
6434,Latino,PJME_natural_gas_steam_turbine_1,VOC,1.1972818480981779e-12
6435,Latino,PJME_naturalgas_ccavgcf_moderate_0,NH3,4.914329600202755e-10
6436,Latino,PJME_naturalgas_ccavgcf_moderate_0,NOx,1.4595656828725407e-10
6437,Latino,PJME_naturalgas_ccavgcf_moderate_0,PM2_5,1.6424528365456252e-09
6438,Latino,PJME_naturalgas_ccavgcf_moderate_0,SOx,1.775491578810162e-11
6439,Latino,PJME_naturalgas_ccavgcf_moderate_0,VOC,1.4631083976935966e-11
6440,Latino,PJME_naturalgas_ctavgcf_moderate_0,NH3,1.95054360528895e-09
6441,Latino,PJME_naturalgas_ctavgcf_moderate_0,NOx,4.776733758214167e-10
6442,Latino,PJME_naturalgas_ctavgcf_moderate_0,PM2_5,1.2404409329916289e-09
6443,Latino,PJME_naturalgas_ctavgcf_moderate_0,SOx,1.627521968299504e-11
6444,Latino,PJME_naturalgas_ctavgcf_moderate_0,VOC,1.9932987040524145e-11
6445,Latino,PJME_nuclear_1,NH3,0.0
6446,Latino,PJME_nuclear_1,NOx,0.0
6447,Latino,PJME_nuclear_1,PM2_5,0.0
6448,Latino,PJME_nuclear_1,SOx,0.0
6449,Latino,PJME_nuclear_1,VOC,0.0
6450,Latino,PJME_onshore_wind_turbine_1,NH3,0.0
6451,Latino,PJME_onshore_wind_turbine_1,NOx,0.0
6452,Latino,PJME_onshore_wind_turbine_1,PM2_5,0.0
6453,Latino,PJME_onshore_wind_turbine_1,SOx,0.0
6454,Latino,PJME_onshore_wind_turbine_1,VOC,0.0
6455,Latino,PJME_petroleum_liquids_1,NH3,2.4478012728103926e-11
6456,Latino,PJME_petroleum_liquids_1,NOx,1.4054614040326264e-10
6457,Latino,PJME_petroleum_liquids_1,PM2_5,6.059378663125962e-11
6458,Latino,PJME_petroleum_liquids_1,SOx,3.328137188111478e-11
6459,Latino,PJME_petroleum_liquids_1,VOC,1.2034866983512692e-13
6460,Latino,PJME_small_hydroelectric_1,NH3,0.0
6461,Latino,PJME_small_hydroelectric_1,NOx,0.0
6462,Latino,PJME_small_hydroelectric_1,PM2_5,0.0
6463,Latino,PJME_small_hydroelectric_1,SOx,0.0
6464,Latino,PJME_small_hydroelectric_1,VOC,0.0
6465,Latino,PJME_solar_photovoltaic_1,NH3,0.0
6466,Latino,PJME_solar_photovoltaic_1,NOx,0.0
6467,Latino,PJME_solar_photovoltaic_1,PM2_5,0.0
6468,Latino,PJME_solar_photovoltaic_1,SOx,0.0
6469,Latino,PJME_solar_photovoltaic_1,VOC,0.0
6470,Latino,PJMW_batteries_1,NH3,0.0
6471,Latino,PJMW_batteries_1,NOx,0.0
6472,Latino,PJMW_batteries_1,PM2_5,0.0
6473,Latino,PJMW_batteries_1,SOx,0.0
6474,Latino,PJMW_batteries_1,VOC,0.0
6475,Latino,PJMW_biomass_1,NH3,8.589618153392552e-12
6476,Latino,PJMW_biomass_1,NOx,2.2122408728311198e-11
6477,Latino,PJMW_biomass_1,PM2_5,1.8788125341565103e-11
6478,Latino,PJMW_biomass_1,SOx,5.743686399572617e-11
6479,Latino,PJMW_biomass_1,VOC,5.32632173880563e-13
6480,Latino,PJMW_biomass_2,NH3,1.161446665374673e-11
6481,Latino,PJMW_biomass_2,NOx,2.2146362987340847e-11
6482,Latino,PJMW_biomass_2,PM2_5,3.099555320692523e-11
6483,Latino,PJMW_biomass_2,SOx,4.0880826156917407e-11
6484,Latino,PJMW_biomass_2,VOC,6.651917351473807e-13
6485,Latino,PJMW_conventional_hydroelectric_1,NH3,0.0
6486,Latino,PJMW_conventional_hydroelectric_1,NOx,0.0
6487,Latino,PJMW_conventional_hydroelectric_1,PM2_5,0.0
6488,Latino,PJMW_conventional_hydroelectric_1,SOx,0.0
6489,Latino,PJMW_conventional_hydroelectric_1,VOC,0.0
6490,Latino,PJMW_conventional_steam_coal_1,NH3,6.529612299269692e-13
6491,Latino,PJMW_conventional_steam_coal_1,NOx,1.5792082094371108e-11
6492,Latino,PJMW_conventional_steam_coal_1,PM2_5,2.0797332874796938e-11
6493,Latino,PJMW_conventional_steam_coal_1,SOx,8.86024549718898e-11
6494,Latino,PJMW_conventional_steam_coal_1,VOC,8.107048496503233e-14
6495,Latino,PJMW_conventional_steam_coal_2,NH3,2.088931604277969e-13
6496,Latino,PJMW_conventional_steam_coal_2,NOx,1.372104530043808e-11
6497,Latino,PJMW_conventional_steam_coal_2,PM2_5,6.5880867304877995e-12
6498,Latino,PJMW_conventional_steam_coal_2,SOx,7.504405213766687e-11
6499,Latino,PJMW_conventional_steam_coal_2,VOC,1.1034898973683034e-13
6500,Latino,PJMW_conventional_steam_coal_3,NH3,6.30335255526353e-13
6501,Latino,PJMW_conventional_steam_coal_3,NOx,4.311913498142717e-11
6502,Latino,PJMW_conventional_steam_coal_3,PM2_5,2.66332438720582e-11
6503,Latino,PJMW_conventional_steam_coal_3,SOx,2.9737935046259617e-10
6504,Latino,PJMW_conventional_steam_coal_3,VOC,1.6847030305194197e-13
6505,Latino,PJMW_hydroelectric_pumped_storage_1,NH3,0.0
6506,Latino,PJMW_hydroelectric_pumped_storage_1,NOx,0.0
6507,Latino,PJMW_hydroelectric_pumped_storage_1,PM2_5,0.0
6508,Latino,PJMW_hydroelectric_pumped_storage_1,SOx,0.0
6509,Latino,PJMW_hydroelectric_pumped_storage_1,VOC,0.0
6510,Latino,PJMW_natural_gas_fired_combined_cycle_1,NH3,3.2538758146739626e-12
6511,Latino,PJMW_natural_gas_fired_combined_cycle_1,NOx,1.6068216788098889e-12
6512,Latino,PJMW_natural_gas_fired_combined_cycle_1,PM2_5,4.846749579330769e-12
6513,Latino,PJMW_natural_gas_fired_combined_cycle_1,SOx,3.3285621702416247e-13
6514,Latino,PJMW_natural_gas_fired_combined_cycle_1,VOC,5.63572765125943e-14
6515,Latino,PJMW_natural_gas_fired_combined_cycle_2,NH3,7.568740899229184e-12
6516,Latino,PJMW_natural_gas_fired_combined_cycle_2,NOx,5.366822580583799e-12
6517,Latino,PJMW_natural_gas_fired_combined_cycle_2,PM2_5,1.93532601953435e-11
6518,Latino,PJMW_natural_gas_fired_combined_cycle_2,SOx,4.246921801396616e-13
6519,Latino,PJMW_natural_gas_fired_combined_cycle_2,VOC,4.893229319199087e-13
6520,Latino,PJMW_natural_gas_fired_combustion_turbine_1,NH3,5.41377090342678e-12
6521,Latino,PJMW_natural_gas_fired_combustion_turbine_1,NOx,4.1670788980370364e-11
6522,Latino,PJMW_natural_gas_fired_combustion_turbine_1,PM2_5,1.1126428429894236e-11
6523,Latino,PJMW_natural_gas_fired_combustion_turbine_1,SOx,1.2221247846078177e-12
6524,Latino,PJMW_natural_gas_fired_combustion_turbine_1,VOC,3.481667302731312e-13
6525,Latino,PJMW_natural_gas_fired_combustion_turbine_2,NH3,3.72603441582714e-12
6526,Latino,PJMW_natural_gas_fired_combustion_turbine_2,NOx,1.4172940229410826e-11
6527,Latino,PJMW_natural_gas_fired_combustion_turbine_2,PM2_5,7.75805620791049e-12
6528,Latino,PJMW_natural_gas_fired_combustion_turbine_2,SOx,3.200983306538688e-13
6529,Latino,PJMW_natural_gas_fired_combustion_turbine_2,VOC,1.6275583397860174e-13
6530,Latino,PJMW_natural_gas_internal_combustion_engine_1,NH3,0.0
6531,Latino,PJMW_natural_gas_internal_combustion_engine_1,NOx,1.0343237781012587e-10
6532,Latino,PJMW_natural_gas_internal_combustion_engine_1,PM2_5,2.0207512925639514e-10
6533,Latino,PJMW_natural_gas_internal_combustion_engine_1,SOx,6.569150230618322e-12
6534,Latino,PJMW_natural_gas_internal_combustion_engine_1,VOC,3.852253694293028e-12
6535,Latino,PJMW_natural_gas_steam_turbine_1,NH3,1.887518865083058e-12
6536,Latino,PJMW_natural_gas_steam_turbine_1,NOx,1.9768549618049924e-11
6537,Latino,PJMW_natural_gas_steam_turbine_1,PM2_5,6.979244248723925e-12
6538,Latino,PJMW_natural_gas_steam_turbine_1,SOx,1.1493165677959375e-12
6539,Latino,PJMW_natural_gas_steam_turbine_1,VOC,3.00886823427956e-13
6540,Latino,PJMW_naturalgas_ccavgcf_moderate_0,NH3,4.914329600202755e-10
6541,Latino,PJMW_naturalgas_ccavgcf_moderate_0,NOx,1.4595656828725407e-10
6542,Latino,PJMW_naturalgas_ccavgcf_moderate_0,PM2_5,1.6424528365456252e-09
6543,Latino,PJMW_naturalgas_ccavgcf_moderate_0,SOx,1.775491578810162e-11
6544,Latino,PJMW_naturalgas_ccavgcf_moderate_0,VOC,1.4631083976935966e-11
6545,Latino,PJMW_naturalgas_ccccsavgcf_conservative_0,NH3,5.532484187043358e-10
6546,Latino,PJMW_naturalgas_ccccsavgcf_conservative_0,NOx,1.643158859897521e-10
6547,Latino,PJMW_naturalgas_ccccsavgcf_conservative_0,PM2_5,1.8490506725547004e-09
6548,Latino,PJMW_naturalgas_ccccsavgcf_conservative_0,SOx,1.998823856159797e-11
6549,Latino,PJMW_naturalgas_ccccsavgcf_conservative_0,VOC,1.6471471907863798e-11
6550,Latino,PJMW_naturalgas_ctavgcf_moderate_0,NH3,1.95054360528895e-09
6551,Latino,PJMW_naturalgas_ctavgcf_moderate_0,NOx,4.776733758214167e-10
6552,Latino,PJMW_naturalgas_ctavgcf_moderate_0,PM2_5,1.2404409329916289e-09
6553,Latino,PJMW_naturalgas_ctavgcf_moderate_0,SOx,1.627521968299504e-11
6554,Latino,PJMW_naturalgas_ctavgcf_moderate_0,VOC,1.9932987040524145e-11
6555,Latino,PJMW_nuclear_1,NH3,0.0
6556,Latino,PJMW_nuclear_1,NOx,0.0
6557,Latino,PJMW_nuclear_1,PM2_5,0.0
6558,Latino,PJMW_nuclear_1,SOx,0.0
6559,Latino,PJMW_nuclear_1,VOC,0.0
6560,Latino,PJMW_onshore_wind_turbine_1,NH3,0.0
6561,Latino,PJMW_onshore_wind_turbine_1,NOx,0.0
6562,Latino,PJMW_onshore_wind_turbine_1,PM2_5,0.0
6563,Latino,PJMW_onshore_wind_turbine_1,SOx,0.0
6564,Latino,PJMW_onshore_wind_turbine_1,VOC,0.0
6565,Latino,PJMW_petroleum_liquids_1,NH3,7.308922540583547e-12
6566,Latino,PJMW_petroleum_liquids_1,NOx,6.232487707931684e-12
6567,Latino,PJMW_petroleum_liquids_1,PM2_5,9.134771886754922e-12
6568,Latino,PJMW_petroleum_liquids_1,SOx,1.4143098300383306e-12
6569,Latino,PJMW_petroleum_liquids_1,VOC,2.386362898746583e-14
6570,Latino,PJMW_small_hydroelectric_1,NH3,0.0
6571,Latino,PJMW_small_hydroelectric_1,NOx,0.0
6572,Latino,PJMW_small_hydroelectric_1,PM2_5,0.0
6573,Latino,PJMW_small_hydroelectric_1,SOx,0.0
6574,Latino,PJMW_small_hydroelectric_1,VOC,0.0
6575,Latino,PJMW_solar_photovoltaic_1,NH3,0.0
6576,Latino,PJMW_solar_photovoltaic_1,NOx,0.0
6577,Latino,PJMW_solar_photovoltaic_1,PM2_5,0.0
6578,Latino,PJMW_solar_photovoltaic_1,SOx,0.0
6579,Latino,PJMW_solar_photovoltaic_1,VOC,0.0
6580,Latino,RMRG_batteries_1,NH3,0.0
6581,Latino,RMRG_batteries_1,NOx,0.0
6582,Latino,RMRG_batteries_1,PM2_5,0.0
6583,Latino,RMRG_batteries_1,SOx,0.0
6584,Latino,RMRG_batteries_1,VOC,0.0
6585,Latino,RMRG_biomass_1,NH3,1.966783990819414e-11
6586,Latino,RMRG_biomass_1,NOx,3.861808886140245e-11
6587,Latino,RMRG_biomass_1,PM2_5,8.300005900289246e-11
6588,Latino,RMRG_biomass_1,SOx,4.706317110098394e-11
6589,Latino,RMRG_biomass_1,VOC,1.4309652631682818e-12
6590,Latino,RMRG_biomass_2,NH3,1.2622074086432574e-10
6591,Latino,RMRG_biomass_2,NOx,1.372662576098324e-10
6592,Latino,RMRG_biomass_2,PM2_5,7.357222639682876e-10
6593,Latino,RMRG_biomass_2,SOx,4.4755355291917786e-11
6594,Latino,RMRG_biomass_2,VOC,7.677558081740753e-12
6595,Latino,RMRG_conventional_hydroelectric_1,NH3,0.0
6596,Latino,RMRG_conventional_hydroelectric_1,NOx,0.0
6597,Latino,RMRG_conventional_hydroelectric_1,PM2_5,0.0
6598,Latino,RMRG_conventional_hydroelectric_1,SOx,0.0
6599,Latino,RMRG_conventional_hydroelectric_1,VOC,0.0
6600,Latino,RMRG_conventional_steam_coal_1,NH3,3.115992403879279e-13
6601,Latino,RMRG_conventional_steam_coal_1,NOx,1.6968520939152096e-11
6602,Latino,RMRG_conventional_steam_coal_1,PM2_5,4.2485104552915635e-12
6603,Latino,RMRG_conventional_steam_coal_1,SOx,3.163667877127211e-11
6604,Latino,RMRG_conventional_steam_coal_1,VOC,1.1362400121197019e-13
6605,Latino,RMRG_conventional_steam_coal_2,NH3,1.250662269963394e-13
6606,Latino,RMRG_conventional_steam_coal_2,NOx,1.678079160089756e-11
6607,Latino,RMRG_conventional_steam_coal_2,PM2_5,2.7368500472713525e-12
6608,Latino,RMRG_conventional_steam_coal_2,SOx,2.3579084832928644e-11
6609,Latino,RMRG_conventional_steam_coal_2,VOC,5.3482378528298947e-14
6610,Latino,RMRG_hydroelectric_pumped_storage_1,NH3,0.0
6611,Latino,RMRG_hydroelectric_pumped_storage_1,NOx,0.0
6612,Latino,RMRG_hydroelectric_pumped_storage_1,PM2_5,0.0
6613,Latino,RMRG_hydroelectric_pumped_storage_1,SOx,0.0
6614,Latino,RMRG_hydroelectric_pumped_storage_1,VOC,0.0
6615,Latino,RMRG_natural_gas_fired_combined_cycle_1,NH3,1.1876228044948659e-11
6616,Latino,RMRG_natural_gas_fired_combined_cycle_1,NOx,2.0712141770319568e-11
6617,Latino,RMRG_natural_gas_fired_combined_cycle_1,PM2_5,5.355995992334263e-11
6618,Latino,RMRG_natural_gas_fired_combined_cycle_1,SOx,2.2434595926624828e-13
6619,Latino,RMRG_natural_gas_fired_combined_cycle_1,VOC,9.351528764904932e-13
6620,Latino,RMRG_natural_gas_fired_combined_cycle_2,NH3,1.6582314178008936e-11
6621,Latino,RMRG_natural_gas_fired_combined_cycle_2,NOx,9.783629470688435e-12
6622,Latino,RMRG_natural_gas_fired_combined_cycle_2,PM2_5,5.177420109317921e-11
6623,Latino,RMRG_natural_gas_fired_combined_cycle_2,SOx,2.0675572491855245e-13
6624,Latino,RMRG_natural_gas_fired_combined_cycle_2,VOC,9.721878245560163e-13
6625,Latino,RMRG_natural_gas_fired_combustion_turbine_1,NH3,1.3845097156074442e-11
6626,Latino,RMRG_natural_gas_fired_combustion_turbine_1,NOx,5.597805083169214e-11
6627,Latino,RMRG_natural_gas_fired_combustion_turbine_1,PM2_5,7.521132695189035e-11
6628,Latino,RMRG_natural_gas_fired_combustion_turbine_1,SOx,2.5751409933397347e-13
